"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category","Purchase"
1000678,"P00271142","M","26-35",0,"A","0",1,5,7112
1000679,"P00025442","M","36-45",16,"C","4+",1,1,15356
1000679,"P00052842","M","36-45",16,"C","4+",1,10,23384
1000679,"P00117442","M","36-45",16,"C","4+",1,5,7066
1000679,"P0097242","M","36-45",16,"C","4+",1,1,15306
1000687,"P00237542","F","26-35",7,"C","4+",0,1,15779
1000687,"P00140742","F","26-35",7,"C","4+",0,1,15413
1000687,"P00129542","F","26-35",7,"C","4+",0,8,10005
1000690,"P00178942","M","26-35",12,"C","3",0,5,6971
1000692,"P00277642","F","26-35",0,"A","0",1,2,12851
1000698,"P00110942","M","18-25",4,"A","1",0,1,15451
1000707,"P00111142","M","36-45",7,"C","1",0,1,19663
1000710,"P00129542","M","26-35",20,"A","4+",0,8,6019
1000710,"P00110942","M","26-35",20,"A","4+",0,1,19121
1000710,"P00085242","M","26-35",20,"A","4+",0,8,10077
1000710,"P00114942","M","26-35",20,"A","4+",0,1,19116
1000711,"P00116842","M","26-35",18,"A","4+",0,2,10029
1000712,"P00044442","M","26-35",0,"B","2",0,1,19345
1000713,"P00110942","M","36-45",7,"B","3",0,1,19203
1000713,"P00161942","M","36-45",7,"B","3",0,5,5363
1000714,"P00116842","M","18-25",4,"B","2",0,2,16238
1000714,"P00242742","M","18-25",4,"B","2",0,1,19120
1000714,"P00073842","M","18-25",4,"B","2",0,1,15880
1000720,"P00046742","M","18-25",0,"B","0",0,1,15886
1000720,"P00037142","M","18-25",0,"B","0",0,1,11682
1000721,"P00334242","F","36-45",9,"B","1",0,1,11509
1000721,"P00059442","F","36-45",9,"B","1",0,6,20368
1000721,"P0097242","F","36-45",9,"B","1",0,1,15290
1000727,"P00059442","M","36-45",11,"B","4+",1,6,12100
1000729,"P00242742","M","36-45",12,"C","0",0,1,7774
1000729,"P00128942","M","36-45",12,"C","0",0,1,15599
1000731,"P00117442","M","46-50",3,"A","0",1,5,8597
1000731,"P00003442","M","46-50",3,"A","0",1,4,3502
1000735,"P00059442","M","26-35",14,"A","3",0,6,16512
1000735,"P00003242","M","26-35",14,"A","3",0,8,9998
1000735,"P00129542","M","26-35",14,"A","3",0,8,7989
1000735,"P00120042","M","26-35",14,"A","3",0,1,15605
1000735,"P00216342","M","26-35",14,"A","3",0,3,10617
1000735,"P00199442","M","26-35",14,"A","3",0,5,7021
1000736,"P00274942","M","18-25",12,"C","0",1,8,10056
1000739,"P00178942","M","36-45",12,"C","3",0,5,5228
1000739,"P00073842","M","36-45",12,"C","3",0,1,18966
1000744,"P00028842","M","26-35",17,"B","2",0,6,20369
1000744,"P00111142","M","26-35",17,"B","2",0,1,15161
1000744,"P00046742","M","26-35",17,"B","2",0,1,15454
1000749,"P00110542","M","36-45",18,"B","0",0,8,7924
1000749,"P00110942","M","36-45",18,"B","0",0,1,11472
1000749,"P00010742","M","36-45",18,"B","0",0,1,11842
1000752,"P00161942","F","26-35",3,"A","3",0,5,8837
1000753,"P00128942","M","0-17",10,"C","1",0,1,12077
1000753,"P00057642","M","0-17",10,"C","1",0,1,15363
1000753,"P00255842","M","0-17",10,"C","1",0,16,20671
1000753,"P00251242","M","0-17",10,"C","1",0,5,6930
1000753,"P00274942","M","0-17",10,"C","1",0,8,9866
1000754,"P00003442","M","36-45",7,"C","3",0,4,2106
1000755,"P00129542","F","36-45",0,"B","3",1,8,7854
1000755,"P00240142","F","36-45",0,"B","3",1,5,8589
1000757,"P00058042","M","26-35",12,"A","1",0,8,9736
1000757,"P00120042","M","26-35",12,"A","1",0,1,19396
1000765,"P00051442","M","26-35",17,"B","1",0,8,8106
1000765,"P00121642","M","26-35",17,"B","1",0,5,6878
1000765,"P00085942","M","26-35",17,"B","1",0,2,9790
1000770,"P00112142","M","18-25",4,"B","2",1,1,15459
1000770,"P00289942","M","18-25",4,"B","2",1,3,11001
1000770,"P00037142","M","18-25",4,"B","2",1,1,15643
1000770,"P00057642","M","18-25",4,"B","2",1,1,19377
1000770,"P00147942","M","18-25",4,"B","2",1,1,15632
1000774,"P00110942","M","18-25",4,"A","4+",0,1,19565
1000774,"P00046742","M","18-25",4,"A","4+",0,1,15167
1000777,"P00102642","M","18-25",19,"B","1",0,4,1457
1000777,"P00057742","M","18-25",19,"B","1",0,2,12897
1000777,"P00070042","M","18-25",19,"B","1",0,1,11596
1000777,"P00318742","M","18-25",19,"B","1",0,1,7988
1000777,"P00120042","M","18-25",19,"B","1",0,1,15630
1000780,"P00057642","M","26-35",17,"B","3",0,1,15556
1000780,"P00057742","M","26-35",17,"B","3",0,2,3361
1000788,"P00036842","M","26-35",0,"C","1",0,1,11730
1000789,"P00248142","M","18-25",1,"B","3",1,5,7010
1000791,"P00147942","M","36-45",7,"B","1",0,1,11782
1000791,"P00085942","M","36-45",7,"B","1",0,2,16334
1000791,"P00058042","M","36-45",7,"B","1",0,8,9898
1000791,"P00220442","M","36-45",7,"B","1",0,5,8682
1000791,"P00117942","M","36-45",7,"B","1",0,5,8588
1000791,"P00034742","M","36-45",7,"B","1",0,5,8718
1000792,"P00062842","M","26-35",17,"B","2",0,1,11907
1000792,"P00249542","M","26-35",17,"B","2",0,1,7920
1000792,"P00240142","M","26-35",17,"B","2",0,5,5415
1000792,"P00117942","M","26-35",17,"B","2",0,5,6906
1000792,"P00127642","M","26-35",17,"B","2",0,1,19144
1000796,"P00052842","M","51-55",6,"B","4+",1,10,14093
1000796,"P00147942","M","51-55",6,"B","4+",1,1,15499
1000798,"P00120042","F","26-35",20,"C","1",1,1,8238
1000798,"P00003442","F","26-35",20,"C","1",1,4,3527
1000802,"P00062842","M","26-35",16,"B","1",0,1,15816
1000802,"P00114942","M","26-35",16,"B","1",0,1,15816
1000810,"P00184942","M","26-35",12,"C","4+",0,1,19105
1000810,"P00057642","M","26-35",12,"C","4+",0,1,15490
1000816,"P00036842","M","46-50",0,"C","2",0,1,15719
1000817,"P00003942","M","18-25",4,"B","2",0,5,8728
1000817,"P00028842","M","18-25",4,"B","2",0,6,20351
1000822,"P00121642","F","26-35",1,"B","0",1,5,8779
1000822,"P00145442","F","26-35",1,"B","0",1,8,8139
1000824,"P00289942","M","36-45",12,"A","2",1,3,10811
1000824,"P00323942","M","36-45",12,"A","2",1,8,5942
1000829,"P00031042","M","0-17",19,"A","2",0,8,7794
1000829,"P00117442","M","0-17",19,"A","2",0,5,3664
1000839,"P00184942","M","26-35",0,"A","2",0,1,19010
1000839,"P00110942","M","26-35",0,"A","2",0,1,19570
1000839,"P00003442","M","26-35",0,"A","2",0,4,3529
1000839,"P00003242","M","26-35",0,"A","2",0,8,10063
1000846,"P00274942","M","26-35",5,"C","3",1,8,7983
1000846,"P00003442","M","26-35",5,"C","3",1,4,3555
1000850,"P00106042","M","36-45",0,"A","3",1,5,6865
1000850,"P00036842","M","36-45",0,"A","3",1,1,11696
1000853,"P00112142","M","26-35",17,"B","4+",0,1,19073
1000853,"P00220442","M","26-35",17,"B","4+",0,5,7172
1000854,"P00210042","F","26-35",16,"B","1",0,8,8063
1000854,"P00278642","F","26-35",16,"B","1",0,5,2038
1000854,"P00051442","F","26-35",16,"B","1",0,8,9911
1000854,"P00003242","F","26-35",16,"B","1",0,8,3957
1000854,"P00145442","F","26-35",16,"B","1",0,8,7989
1000855,"P00000142","F","18-25",2,"A","2",1,3,10783
1000855,"P00129642","F","18-25",2,"A","2",1,5,8673
1000855,"P00080342","F","18-25",2,"A","2",1,1,19098
1000855,"P00145442","F","18-25",2,"A","2",1,8,8072
1000855,"P00057742","F","18-25",2,"A","2",1,2,9858
1000858,"P00117942","M","36-45",14,"B","4+",0,5,5434
1000858,"P00105142","M","36-45",14,"B","4+",0,1,15797
1000869,"P00295942","M","18-25",20,"A","4+",1,2,12938
1000869,"P00000142","M","18-25",20,"A","4+",1,3,13650
1000869,"P00117442","M","18-25",20,"A","4+",1,5,8683
1000869,"P00129642","M","18-25",20,"A","4+",1,5,8875
1000869,"P00085942","M","18-25",20,"A","4+",1,2,13306
1000869,"P00086442","M","18-25",20,"A","4+",1,8,9806
1000872,"P00270942","M","51-55",1,"B","3",1,1,15724
1000877,"P00117442","M","26-35",0,"B","1",1,5,6864
1000877,"P00259342","M","26-35",0,"B","1",1,5,6852
1000877,"P00112442","M","26-35",0,"B","1",1,6,12336
1000881,"P00112142","M","18-25",14,"A","1",0,1,15241
1000881,"P00102642","M","18-25",14,"A","1",0,4,2793
1000881,"P00086442","M","18-25",14,"A","1",0,8,10065
1000884,"P00102642","M","0-17",10,"C","3",0,4,3498
1000889,"P00110742","M","46-50",20,"A","1",0,1,15574
1000889,"P00105142","M","46-50",20,"A","1",0,1,12094
1000889,"P00295942","M","46-50",20,"A","1",0,2,12937
1000889,"P00129642","M","46-50",20,"A","1",0,5,5228
1000889,"P00036842","M","46-50",20,"A","1",0,1,11500
1000889,"P00156442","M","46-50",20,"A","1",0,8,4057
1000890,"P00003442","M","18-25",4,"C","4+",0,4,3437
1000891,"P00278642","M","26-35",1,"C","4+",0,5,8829
1000891,"P00085942","M","26-35",1,"C","4+",0,2,15931
1000891,"P00184942","M","26-35",1,"C","4+",0,1,19405
1000897,"P00046742","M","26-35",6,"B","4+",0,1,12106
1000897,"P0097242","M","26-35",6,"B","4+",0,1,19117
1000897,"P00355142","M","26-35",6,"B","4+",0,1,15435
1000899,"P00112142","F","26-35",1,"B","3",1,1,15581
1000899,"P00046742","F","26-35",1,"B","3",1,1,7889
1000899,"P00260042","F","26-35",1,"B","3",1,5,5351
1000904,"P00110742","M","36-45",20,"B","4+",0,1,15582
1000905,"P00044442","F","46-50",12,"C","1",0,1,15180
1000905,"P00274942","F","46-50",12,"C","1",0,8,9956
1000905,"P00073842","F","46-50",12,"C","1",0,1,12044
1000905,"P00052842","F","46-50",12,"C","1",0,10,23449
1000911,"P00129542","M","51-55",0,"B","3",1,8,7847
1000911,"P00117942","M","51-55",0,"B","3",1,5,8702
1000919,"P00117442","F","36-45",1,"C","1",0,5,5415
1000919,"P00182142","F","36-45",1,"C","1",0,1,15781
1000921,"P00182142","M","26-35",17,"B","1",0,1,15337
1000922,"P00073842","M","55+",16,"B","2",1,1,15271
1000924,"P00105142","M","51-55",17,"C","1",1,1,15608
1000929,"P00110542","M","26-35",15,"A","1",0,8,7829
1000929,"P00046742","M","26-35",15,"A","1",0,1,15837
1000929,"P00113142","M","26-35",15,"A","1",0,1,19011
1000929,"P00117942","M","26-35",15,"A","1",0,5,5238
1000934,"P00057742","F","36-45",7,"A","0",0,2,16477
1000934,"P00062842","F","36-45",7,"A","0",0,1,15704
1000934,"P00271142","F","36-45",7,"A","0",0,5,6909
1000934,"P00258742","F","36-45",7,"A","0",0,5,7097
1000937,"P00242742","M","26-35",15,"A","2",1,1,15186
1000937,"P00003442","M","26-35",15,"A","2",1,4,2868
1000939,"P00025442","F","26-35",20,"C","2",0,1,15477
1000945,"P00034742","M","46-50",7,"C","3",0,5,8651
1000945,"P00003942","M","46-50",7,"C","3",0,5,3592
1000945,"P00156442","M","46-50",7,"C","3",0,8,9856
1000945,"P00317842","M","46-50",7,"C","3",0,8,7986
1000945,"P00250242","M","46-50",7,"C","3",0,5,6968
1000945,"P00255842","M","46-50",7,"C","3",0,16,16423
1000953,"P00147942","M","51-55",20,"B","1",1,1,19624
1000953,"P00058042","M","51-55",20,"B","1",1,8,10033
1000953,"P0097242","M","51-55",20,"B","1",1,1,15612
1000954,"P00085942","F","26-35",0,"B","1",1,2,12757
1000954,"P00000142","F","26-35",0,"B","1",1,3,10915
1000956,"P00058042","M","36-45",1,"A","3",1,8,8123
1000958,"P00057642","M","36-45",2,"C","3",0,1,4361
1000958,"P00085242","M","36-45",2,"C","3",0,8,9783
1000963,"P00127642","M","26-35",0,"A","0",1,1,15545
1000963,"P00102642","M","26-35",0,"A","0",1,4,2740
1000970,"P00129542","M","26-35",0,"B","4+",1,8,10070
1000970,"P00265242","M","26-35",0,"B","4+",1,5,7127
1000970,"P00147942","M","26-35",0,"B","4+",1,1,19386
1000970,"P00062842","M","26-35",0,"B","4+",1,1,15462
1000971,"P00145442","M","26-35",12,"B","2",1,8,5852
1000971,"P00128942","M","26-35",12,"B","2",1,1,15607
1000973,"P00034742","F","26-35",1,"C","1",1,5,6924
1000975,"P00057742","M","36-45",0,"B","2",1,2,16361
1000975,"P00057942","M","36-45",0,"B","2",1,1,3950
1000977,"P00052842","M","26-35",2,"C","0",0,10,18926
1000977,"P00114942","M","26-35",2,"C","0",0,1,15486
1000977,"P00242742","M","26-35",2,"C","0",0,1,4498
1000980,"P00112142","M","26-35",6,"C","2",1,1,19108
1000980,"P00129642","M","26-35",6,"C","2",1,5,1858
1000984,"P00237542","M","51-55",16,"A","2",1,1,15819
1000984,"P00216342","M","51-55",16,"A","2",1,3,8015
1000984,"P00334242","M","51-55",16,"A","2",1,1,15430
1000984,"P00121342","M","51-55",16,"A","2",1,1,19524
1000985,"P00112542","M","26-35",4,"C","0",0,1,15320
1000985,"P00112442","M","26-35",4,"C","0",0,6,20620
1000987,"P00110742","F","36-45",17,"C","0",0,1,15294
1000996,"P00161942","M","26-35",17,"A","4+",1,5,8603
1000996,"P00334242","M","26-35",17,"A","4+",1,1,15914
1000996,"P00129542","M","26-35",17,"A","4+",1,8,10032
1000999,"P00110742","M","26-35",15,"B","2",0,1,19618
1000999,"P00080342","M","26-35",15,"B","2",0,1,19644
1000999,"P00057942","M","26-35",15,"B","2",0,1,11623
1001004,"P00025442","M","26-35",3,"B","2",0,1,19017
1001004,"P00128942","M","26-35",3,"B","2",0,1,15230
1001004,"P00057642","M","26-35",3,"B","2",0,1,19387
1001004,"P00070042","M","26-35",3,"B","2",0,1,15628
1001005,"P00220442","M","36-45",11,"C","1",0,5,7024
1001010,"P00318742","M","26-35",0,"A","1",0,1,8294
1001010,"P00220442","M","26-35",0,"A","1",0,5,7034
1001015,"P00129642","M","36-45",3,"A","4+",1,5,8727
1001015,"P00111142","M","36-45",3,"A","4+",1,1,19705
1001017,"P00085242","M","36-45",0,"B","2",0,8,8030
1001017,"P00237542","M","36-45",0,"B","2",0,1,15814
1001017,"P00128942","M","36-45",0,"B","2",0,1,11747
1001018,"P00031042","M","18-25",4,"A","4+",0,8,9947
1001019,"P00278642","M","36-45",1,"A","4+",1,5,6943
1001019,"P00220442","M","36-45",1,"A","4+",1,5,5250
1001019,"P00058042","M","36-45",1,"A","4+",1,8,2106
1001019,"P00086442","M","36-45",1,"A","4+",1,8,10056
1001019,"P00085242","M","36-45",1,"A","4+",1,8,7766
1001029,"P00110742","M","26-35",0,"B","0",0,1,7723
1001031,"P00037142","M","36-45",16,"C","2",1,1,15653
1001040,"P00085942","M","26-35",11,"C","1",1,2,16337
1001050,"P00010742","M","26-35",1,"B","1",0,1,19411
1001051,"P00080342","F","26-35",0,"A","0",1,1,18976
1001051,"P00145042","F","26-35",0,"A","0",1,1,4282
1001051,"P00110842","F","26-35",0,"A","0",1,1,19620
1001051,"P00259342","F","26-35",0,"A","0",1,5,8693
1001051,"P00036842","F","26-35",0,"A","0",1,1,15827
1001053,"P00021742","M","36-45",0,"C","2",1,5,7159
1001053,"P00114942","M","36-45",0,"C","2",1,1,15230
1001058,"P00025442","M","26-35",1,"B","2",0,1,19062
1001058,"P00052842","M","26-35",1,"B","2",0,10,23892
1001058,"P00120042","M","26-35",1,"B","2",0,1,15215
1001059,"P00113642","F","26-35",0,"B","3",0,8,9877
1001059,"P00021742","F","26-35",0,"B","3",0,5,5187
1001062,"P00057742","M","51-55",19,"C","3",0,2,16496
1001062,"P00129642","M","51-55",19,"C","3",0,5,8760
1001063,"P00058042","M","36-45",7,"B","1",0,8,9921
1001063,"P00086442","M","36-45",7,"B","1",0,8,10042
1001064,"P00258742","M","26-35",7,"C","1",0,5,6995
1001067,"P00112142","M","36-45",12,"B","3",1,1,11645
1001068,"P00216342","F","18-25",4,"B","2",0,3,8058
1001068,"P00240142","F","18-25",4,"B","2",0,5,8613
1001068,"P00220442","F","18-25",4,"B","2",0,5,8731
1001072,"P00058042","F","36-45",7,"C","2",0,8,8095
1001072,"P00005042","F","36-45",7,"C","2",0,6,20572
1001074,"P00128942","M","46-50",17,"A","4+",1,1,19696
1001077,"P00080342","M","26-35",3,"A","1",0,1,19041
1001077,"P00258742","M","26-35",3,"A","1",0,5,5157
1001079,"P00117442","M","26-35",7,"A","0",0,5,6888
1001086,"P00277642","M","18-25",4,"A","2",0,2,12763
1001086,"P00051442","M","18-25",4,"A","2",0,8,7804
1001086,"P00237542","M","18-25",4,"A","2",0,1,19701
1001086,"P00178942","M","18-25",4,"A","2",0,5,8673
1001086,"P00199442","M","18-25",4,"A","2",0,5,7006
1001086,"P00324942","M","18-25",4,"A","2",0,5,8833
1001086,"P00258742","M","18-25",4,"A","2",0,5,6906
1001087,"P00112542","M","26-35",16,"B","1",0,1,19050
1001087,"P00114942","M","26-35",16,"B","1",0,1,15430
1001087,"P00085942","M","26-35",16,"B","1",0,2,16064
1001087,"P00258742","M","26-35",16,"B","1",0,5,7123
1001088,"P00334242","F","0-17",10,"A","3",0,1,15631
1001088,"P00260042","F","0-17",10,"A","3",0,5,7192
1001088,"P00117942","F","0-17",10,"A","3",0,5,7108
1001088,"P00182142","F","0-17",10,"A","3",0,1,15658
1001088,"P00113242","F","0-17",10,"A","3",0,1,15717
1001088,"P00046742","F","0-17",10,"A","3",0,1,15890
1001088,"P00003942","F","0-17",10,"A","3",0,5,5318
1001094,"P00220442","F","18-25",0,"C","1",0,5,8702
1001097,"P00000142","M","18-25",17,"A","4+",0,3,10596
1001100,"P00037142","M","26-35",0,"B","0",1,1,11605
1001101,"P00117942","M","36-45",1,"A","1",0,5,5323
1001101,"P00289942","M","36-45",1,"A","1",0,3,10751
1001101,"P00248142","M","36-45",1,"A","1",0,5,5322
1001112,"P00112142","M","18-25",6,"A","4+",0,1,15186
1001112,"P00271142","M","18-25",6,"A","4+",0,5,6959
1001113,"P00324942","M","18-25",4,"B","3",0,5,6875
1001113,"P00025442","M","18-25",4,"B","3",0,1,15161
1001117,"P00052842","M","18-25",14,"B","3",0,10,23366
1001117,"P00199442","M","18-25",14,"B","3",0,5,6982
1001119,"P00112142","M","36-45",1,"B","2",1,1,15340
1001120,"P00156442","M","18-25",4,"A","0",1,8,8079
1001120,"P00112542","M","18-25",4,"A","0",1,1,19348
1001121,"P00059442","M","55+",7,"C","4+",1,6,20606
1001124,"P00031042","M","26-35",2,"B","4+",1,8,8022
1001124,"P00037142","M","26-35",2,"B","4+",1,1,12089
1001124,"P00334242","M","26-35",2,"B","4+",1,1,19041
1001125,"P00080342","F","18-25",4,"B","2",0,1,15793
1001125,"P00249542","F","18-25",4,"B","2",0,1,15790
1001128,"P00318742","M","26-35",1,"A","2",0,1,12077
1001128,"P00116842","M","26-35",1,"A","2",0,2,9750
1001128,"P00121642","M","26-35",1,"A","2",0,5,5169
1001129,"P00116842","M","36-45",17,"C","2",0,2,9563
1001129,"P00259342","M","36-45",17,"C","2",0,5,7086
1001130,"P00317842","M","18-25",7,"C","1",0,8,2001
1001132,"P00112142","M","18-25",12,"A","1",1,1,19086
1001132,"P00148642","M","18-25",12,"A","1",1,6,19944
1001133,"P00010742","M","18-25",2,"C","0",0,1,19566
1001134,"P00117442","M","18-25",20,"C","1",0,5,8729
1001134,"P00052842","M","18-25",20,"C","1",0,10,23632
1001134,"P00057942","M","18-25",20,"C","1",0,1,19407
1001137,"P00062842","M","18-25",4,"B","4+",0,1,11791
1001137,"P00274942","M","18-25",4,"B","4+",0,8,3977
1001137,"P00120042","M","18-25",4,"B","4+",0,1,15864
1001137,"P00121642","M","18-25",4,"B","4+",0,5,7025
1001139,"P00051442","M","26-35",1,"C","2",0,8,9730
1001139,"P00295942","M","26-35",1,"C","2",0,2,12733
1001139,"P00265242","M","26-35",1,"C","2",0,5,8788
1001141,"P00114942","F","26-35",3,"B","1",1,1,15669
1001142,"P00037142","M","18-25",1,"B","1",0,1,7880
1001150,"P00058042","F","26-35",20,"A","1",0,8,6010
1001150,"P00129642","F","26-35",20,"A","1",0,5,5466
1001150,"P00251242","F","26-35",20,"A","1",0,5,1782
1001151,"P00000142","M","26-35",15,"C","2",1,3,10782
1001151,"P00220442","M","26-35",15,"C","2",1,5,8782
1001151,"P00021742","M","26-35",15,"C","2",1,5,8748
1001151,"P00184942","M","26-35",15,"C","2",1,1,15396
1001155,"P00161942","M","26-35",12,"C","0",0,5,8828
1001155,"P00111142","M","26-35",12,"C","0",0,1,19264
1001155,"P00182142","M","26-35",12,"C","0",0,1,15385
1001162,"P00110742","F","36-45",0,"B","4+",0,1,15200
1001162,"P00085942","F","36-45",0,"B","4+",0,2,9801
1001162,"P00129642","F","36-45",0,"B","4+",0,5,7079
1001164,"P00046742","F","26-35",19,"A","1",1,1,15627
1001165,"P00265242","M","26-35",12,"B","1",1,5,8882
1001165,"P00051442","M","26-35",12,"B","1",1,8,9843
1001165,"P00255842","M","26-35",12,"B","1",1,16,20955
1001168,"P00184942","F","26-35",0,"A","1",1,1,15577
1001172,"P00110742","F","26-35",0,"A","2",1,1,8046
1001172,"P00025442","F","26-35",0,"A","2",1,1,11603
1001173,"P00248142","F","26-35",7,"A","3",0,5,5193
1001176,"P00051442","M","55+",1,"C","1",1,8,8060
1001179,"P00114942","M","51-55",1,"B","2",1,1,11434
1001179,"P00242742","M","51-55",1,"B","2",1,1,8239
1001181,"P00147942","M","36-45",7,"A","3",1,1,11571
1001181,"P00265242","M","36-45",7,"A","3",1,5,5237
1001182,"P00113242","M","0-17",10,"B","3",0,1,19328
1001182,"P00086442","M","0-17",10,"B","3",0,8,9873
1001182,"P00116842","M","0-17",10,"B","3",0,2,9580
1001183,"P00147942","M","36-45",19,"B","1",0,1,11571
1001183,"P00271142","M","36-45",19,"B","1",0,5,6869
1001184,"P00112142","F","26-35",4,"C","1",1,1,15604
1001186,"P00111142","M","18-25",19,"A","1",1,1,19016
1001186,"P00271142","M","18-25",19,"A","1",1,5,5446
1001193,"P00278642","M","26-35",12,"C","3",1,5,3473
1001194,"P00148642","F","26-35",1,"B","1",1,6,19925
1001194,"P00085942","F","26-35",1,"B","1",1,2,12939
1001196,"P00059442","F","18-25",14,"C","3",0,6,12133
1001196,"P00120042","F","18-25",14,"C","3",0,1,15270
1001199,"P00110842","M","51-55",13,"C","4+",1,1,19669
1001202,"P00010742","M","36-45",12,"B","0",0,1,12083
1001203,"P00113642","F","26-35",1,"A","3",0,8,9716
1001203,"P00073842","F","26-35",1,"A","3",0,1,15436
1001211,"P00037142","M","18-25",4,"A","1",0,1,11482
1001211,"P00111142","M","18-25",4,"A","1",0,1,19328
1001218,"P00073842","M","55+",15,"B","0",1,1,8199
1001220,"P00277642","M","0-17",10,"A","3",0,2,12837
1001221,"P00037142","M","18-25",0,"B","1",0,1,15765
1001224,"P00258742","M","51-55",13,"B","4+",0,5,8878
1001224,"P00057642","M","51-55",13,"B","4+",0,1,19535
1001224,"P00034742","M","51-55",13,"B","4+",0,5,3468
1001224,"P00037142","M","51-55",13,"B","4+",0,1,8271
